frame,animation_seconds,wall_seconds,bytes,file
0,0.050000001,16954184.571225300,987075,frame-00000.png
1,0.100000001,16954184.723456699,1027935,frame-00001.png
2,0.150000006,16954184.862510402,1013800,frame-00002.png
3,0.200000003,16954185.014122698,999694,frame-00003.png
4,0.250000000,16954185.152117800,1000089,frame-00004.png
5,0.300000012,16954185.289936200,1010345,frame-00005.png
6,0.350000024,16954185.424997699,1009711,frame-00006.png
7,0.400000036,16954185.562337302,1015707,frame-00007.png
8,0.450000048,16954185.698357601,984506,frame-00008.png
9,0.500000060,16954185.835336000,1032409,frame-00009.png
10,0.550000072,16954185.974907700,1016425,frame-00010.png
11,0.600000083,16954186.124871001,1001566,frame-00011.png
12,0.000000119,16954186.273653299,1011375,frame-00012.png
13,0.050000120,16954186.420041099,1017597,frame-00013.png
